recipeId,slug,title,sourceName,visualType,visualConfidence,reviewStatus,status,targetFilename,imagePath,thumbnailPath,imagePrompt
lidl-sult-hagymas-piritott-kacsas-dodolle-tormas-tejfollel,sult-hagymas-piritott-kacsas-dodolle-tormas-tejfollel,"Sült hagymás, pirított kacsás dödölle tormás tejföllel",Lidl Konyha,plated-main,low,needs-review,generated,sult-hagymas-piritott-kacsas-dodolle-tormas-tejfollel.webp,/assets/recipes/images/sult-hagymas-piritott-kacsas-dodolle-tormas-tejfollel.webp,/assets/recipes/images/thumbnails/sult-hagymas-piritott-kacsas-dodolle-tormas-tejfollel.webp,"Recipe title: Sült hagymás, pirított kacsás dödölle tormás tejföllel. Create a plated homemade family meal with visible tejfol. The dish must read visually as a plated homemade family meal on a ceramic plate. Style: realistic editorial food photography, warm natural daylight, cozy modern family kitchen, cream linen table, ceramic tableware, soft shadows, premium Family Flow look, clean composition. Camera: appetizing close-up or 3/4 tabletop framing with the food as the clear hero. Key ingredients: tejfol. No text, no watermark, no logo, no brand packaging, no people, no hands."
lidl-sult-kacsacomb-fuszeres-szilvamartassal,sult-kacsacomb-fuszeres-szilvamartassal,Sült kacsacomb fűszeres szilvamártással,Lidl Konyha,vegetable-main,low,needs-review,generated,sult-kacsacomb-fuszeres-szilvamartassal.webp,/assets/recipes/images/sult-kacsacomb-fuszeres-szilvamartassal.webp,/assets/recipes/images/thumbnails/sult-kacsacomb-fuszeres-szilvamartassal.webp,"Recipe title: Sült kacsacomb fűszeres szilvamártással. Create a vegetable-forward plated meal . The dish must read visually as a vegetable-forward homemade main dish on a ceramic plate. Style: realistic editorial food photography, warm natural daylight, cozy modern family kitchen, cream linen table, ceramic tableware, soft shadows, premium Family Flow look, clean composition. Camera: appetizing close-up or 3/4 tabletop framing with the food as the clear hero. No text, no watermark, no logo, no brand packaging, no people, no hands."
lidl-sult-kacsacomb-szamorodni-martassal-es-meggyes-lila-kaposztaval,sult-kacsacomb-szamorodni-martassal-es-meggyes-lila-kaposztaval,"Sült kacsacomb, szamorodni mártással és meggyes lila káposztával",Lidl Konyha,vegetable-main,low,needs-review,generated,sult-kacsacomb-szamorodni-martassal-es-meggyes-lila-kaposztaval.webp,/assets/recipes/images/sult-kacsacomb-szamorodni-martassal-es-meggyes-lila-kaposztaval.webp,/assets/recipes/images/thumbnails/sult-kacsacomb-szamorodni-martassal-es-meggyes-lila-kaposztaval.webp,"Recipe title: Sült kacsacomb, szamorodni mártással és meggyes lila káposztával. Create a vegetable-forward plated meal . The dish must read visually as a vegetable-forward homemade main dish on a ceramic plate. Style: realistic editorial food photography, warm natural daylight, cozy modern family kitchen, cream linen table, ceramic tableware, soft shadows, premium Family Flow look, clean composition. Camera: appetizing close-up or 3/4 tabletop framing with the food as the clear hero. No text, no watermark, no logo, no brand packaging, no people, no hands."
lidl-sult-kacsas-burgonyapite-tejfollel,sult-kacsas-burgonyapite-tejfollel,Sült kacsás „burgonyapite” tejföllel,Lidl Konyha,pie-dessert,high,needs-review,generated,sult-kacsas-burgonyapite-tejfollel.webp,/assets/recipes/images/sult-kacsas-burgonyapite-tejfollel.webp,/assets/recipes/images/thumbnails/sult-kacsas-burgonyapite-tejfollel.webp,"Recipe title: Sült kacsás „burgonyapite” tejföllel. Create a slice of pie with visible burgonya, tejfol. The dish must read visually as a slice of homemade pie with visible filling and golden crust. Style: realistic editorial food photography, warm natural daylight, cozy modern family kitchen, cream linen table, ceramic tableware, soft shadows, premium Family Flow look, clean composition. Camera: appetizing close-up or 3/4 tabletop framing with the food as the clear hero. Key ingredients: burgonya, tejfol. No text, no watermark, no logo, no brand packaging, no people, no hands."
lidl-sult-karfiolos-tepsis-tarja,sult-karfiolos-tepsis-tarja,Sült karfiolos tepsis tarja,Lidl Konyha,plated-main,low,needs-review,generated,sult-karfiolos-tepsis-tarja.webp,/assets/recipes/images/sult-karfiolos-tepsis-tarja.webp,/assets/recipes/images/thumbnails/sult-karfiolos-tepsis-tarja.webp,"Recipe title: Sült karfiolos tepsis tarja. Create a plated homemade family meal with visible serteshus. The dish must read visually as a plated homemade family meal on a ceramic plate. Style: realistic editorial food photography, warm natural daylight, cozy modern family kitchen, cream linen table, ceramic tableware, soft shadows, premium Family Flow look, clean composition. Camera: appetizing close-up or 3/4 tabletop framing with the food as the clear hero. Key ingredients: serteshus. No text, no watermark, no logo, no brand packaging, no people, no hands."
lidl-sult-lazac-panko-morzsas-brokkolival,sult-lazac-panko-morzsas-brokkolival,"Sült lazac, pánkó morzsás brokkolival",Lidl Konyha,fish-main,high,needs-review,generated,sult-lazac-panko-morzsas-brokkolival.webp,/assets/recipes/images/sult-lazac-panko-morzsas-brokkolival.webp,/assets/recipes/images/thumbnails/sult-lazac-panko-morzsas-brokkolival.webp,"Recipe title: Sült lazac, pánkó morzsás brokkolival. Create a fish or seafood main dish with visible lazacfile. The dish must read visually as a plated fish or seafood main dish with the protein clearly visible. Style: realistic editorial food photography, warm natural daylight, cozy modern family kitchen, cream linen table, ceramic tableware, soft shadows, premium Family Flow look, clean composition. Camera: appetizing close-up or 3/4 tabletop framing with the food as the clear hero. Key ingredients: lazacfile. No text, no watermark, no logo, no brand packaging, no people, no hands."
lidl-sult-malaccsaszar-beluga-lencse,sult-malaccsaszar-beluga-lencse,"Sült malaccsászár, beluga lencse",Lidl Konyha,vegetable-main,low,needs-review,generated,sult-malaccsaszar-beluga-lencse.webp,/assets/recipes/images/sult-malaccsaszar-beluga-lencse.webp,/assets/recipes/images/thumbnails/sult-malaccsaszar-beluga-lencse.webp,"Recipe title: Sült malaccsászár, beluga lencse. Create a vegetable-forward plated meal . The dish must read visually as a vegetable-forward homemade main dish on a ceramic plate. Style: realistic editorial food photography, warm natural daylight, cozy modern family kitchen, cream linen table, ceramic tableware, soft shadows, premium Family Flow look, clean composition. Camera: appetizing close-up or 3/4 tabletop framing with the food as the clear hero. No text, no watermark, no logo, no brand packaging, no people, no hands."
lidl-sult-padlizsan-fuszeres-soagyon,sult-padlizsan-fuszeres-soagyon,Sült padlizsán - Fűszeres sóágyon,Lidl Konyha,yogurt-bowl,high,needs-review,generated,sult-padlizsan-fuszeres-soagyon.webp,/assets/recipes/images/sult-padlizsan-fuszeres-soagyon.webp,/assets/recipes/images/thumbnails/sult-padlizsan-fuszeres-soagyon.webp,"Recipe title: Sült padlizsán - Fűszeres sóágyon. Create a yogurt and muesli breakfast bowl with fruit and crunchy topping. The dish must read visually as a ceramic breakfast bowl with thick yogurt, muesli or granola, and fresh fruit. Style: realistic editorial food photography, warm natural daylight, cozy modern family kitchen, cream linen table, ceramic tableware, soft shadows, premium Family Flow look, clean composition. Camera: appetizing close-up or 3/4 tabletop framing with the food as the clear hero. No text, no watermark, no logo, no brand packaging, no people, no hands."
lidl-sult-paprikas-csirkesalata-mezes-grillezett-fetasajttal,sult-paprikas-csirkesalata-mezes-grillezett-fetasajttal,Sült paprikás csirkesaláta mézes grillezett fetasajttal,Lidl Konyha,stew,high,needs-review,generated,sult-paprikas-csirkesalata-mezes-grillezett-fetasajttal.webp,/assets/recipes/images/sult-paprikas-csirkesalata-mezes-grillezett-fetasajttal.webp,/assets/recipes/images/thumbnails/sult-paprikas-csirkesalata-mezes-grillezett-fetasajttal.webp,"Recipe title: Sült paprikás csirkesaláta mézes grillezett fetasajttal. Create a hearty stew or one-pot meal with visible csirkehus, salatakeverek, sajt. The dish must read visually as a hearty stew, ragu, or one-pot meal in a shallow bowl or plate. Style: realistic editorial food photography, warm natural daylight, cozy modern family kitchen, cream linen table, ceramic tableware, soft shadows, premium Family Flow look, clean composition. Camera: appetizing close-up or 3/4 tabletop framing with the food as the clear hero. Key ingredients: csirkehus, salatakeverek, sajt. No text, no watermark, no logo, no brand packaging, no people, no hands."
lidl-sult-paprikas-paradicsomos-burgonyafozelek,sult-paprikas-paradicsomos-burgonyafozelek,"Sült paprikás, paradicsomos burgonyafőzelék",Lidl Konyha,stew,high,needs-review,generated,sult-paprikas-paradicsomos-burgonyafozelek.webp,/assets/recipes/images/sult-paprikas-paradicsomos-burgonyafozelek.webp,/assets/recipes/images/thumbnails/sult-paprikas-paradicsomos-burgonyafozelek.webp,"Recipe title: Sült paprikás, paradicsomos burgonyafőzelék. Create a hearty stew or one-pot meal with visible burgonya, paradicsom. The dish must read visually as a hearty stew, ragu, or one-pot meal in a shallow bowl or plate. Style: realistic editorial food photography, warm natural daylight, cozy modern family kitchen, cream linen table, ceramic tableware, soft shadows, premium Family Flow look, clean composition. Camera: appetizing close-up or 3/4 tabletop framing with the food as the clear hero. Key ingredients: burgonya, paradicsom. No text, no watermark, no logo, no brand packaging, no people, no hands."
lidl-sult-paprikasalata-grillezett-halloumi-sajttal,sult-paprikasalata-grillezett-halloumi-sajttal,Sült paprikasaláta grillezett halloumi sajttal,Lidl Konyha,stew,high,needs-review,generated,sult-paprikasalata-grillezett-halloumi-sajttal.webp,/assets/recipes/images/sult-paprikasalata-grillezett-halloumi-sajttal.webp,/assets/recipes/images/thumbnails/sult-paprikasalata-grillezett-halloumi-sajttal.webp,"Recipe title: Sült paprikasaláta grillezett halloumi sajttal. Create a hearty stew or one-pot meal with visible halfele, paprika, salatakeverek, sajt. The dish must read visually as a hearty stew, ragu, or one-pot meal in a shallow bowl or plate. Style: realistic editorial food photography, warm natural daylight, cozy modern family kitchen, cream linen table, ceramic tableware, soft shadows, premium Family Flow look, clean composition. Camera: appetizing close-up or 3/4 tabletop framing with the food as the clear hero. Key ingredients: halfele, paprika, salatakeverek, sajt. No text, no watermark, no logo, no brand packaging, no people, no hands."
lidl-sult-porehagymaval-toltott-zeller-tejfollel-sajttal-es-zellermartassal,sult-porehagymaval-toltott-zeller-tejfollel-sajttal-es-zellermartassal,"Sült póréhagymával töltött zeller, tejföllel, sajttal és zellermártással",Lidl Konyha,plated-main,low,needs-review,generated,sult-porehagymaval-toltott-zeller-tejfollel-sajttal-es-zellermartassal.webp,/assets/recipes/images/sult-porehagymaval-toltott-zeller-tejfollel-sajttal-es-zellermartassal.webp,/assets/recipes/images/thumbnails/sult-porehagymaval-toltott-zeller-tejfollel-sajttal-es-zellermartassal.webp,"Recipe title: Sült póréhagymával töltött zeller, tejföllel, sajttal és zellermártással. Create a plated homemade family meal with visible zeller, sajt, tejfol. The dish must read visually as a plated homemade family meal on a ceramic plate. Style: realistic editorial food photography, warm natural daylight, cozy modern family kitchen, cream linen table, ceramic tableware, soft shadows, premium Family Flow look, clean composition. Camera: appetizing close-up or 3/4 tabletop framing with the food as the clear hero. Key ingredients: zeller, sajt, tejfol. No text, no watermark, no logo, no brand packaging, no people, no hands."
lidl-sult-repa-martogatossal,sult-repa-martogatossal,Sült répa mártogatóssal,Lidl Konyha,cake-slice,medium,needs-review,generated,sult-repa-martogatossal.webp,/assets/recipes/images/sult-repa-martogatossal.webp,/assets/recipes/images/thumbnails/sult-repa-martogatossal.webp,"Recipe title: Sült répa mártogatóssal. Create a plated homemade dessert slice with visible sargarepa. The dish must read visually as a plated slice or piece of homemade dessert with visible layers or texture. Style: realistic editorial food photography, warm natural daylight, cozy modern family kitchen, cream linen table, ceramic tableware, soft shadows, premium Family Flow look, clean composition. Camera: appetizing close-up or 3/4 tabletop framing with the food as the clear hero. Key ingredients: sargarepa. No text, no watermark, no logo, no brand packaging, no people, no hands."
lidl-sult-tejbegriz-tejszinnel-es-fahejjal-laktozmentesen,sult-tejbegriz-tejszinnel-es-fahejjal-laktozmentesen,"Sült tejbegríz tejszínnel és fahéjjal, laktózmentesen",Lidl Konyha,plated-main,low,needs-review,generated,sult-tejbegriz-tejszinnel-es-fahejjal-laktozmentesen.webp,/assets/recipes/images/sult-tejbegriz-tejszinnel-es-fahejjal-laktozmentesen.webp,/assets/recipes/images/thumbnails/sult-tejbegriz-tejszinnel-es-fahejjal-laktozmentesen.webp,"Recipe title: Sült tejbegríz tejszínnel és fahéjjal, laktózmentesen. Create a plated homemade family meal with visible tejszin. The dish must read visually as a plated homemade family meal on a ceramic plate. Style: realistic editorial food photography, warm natural daylight, cozy modern family kitchen, cream linen table, ceramic tableware, soft shadows, premium Family Flow look, clean composition. Camera: appetizing close-up or 3/4 tabletop framing with the food as the clear hero. Key ingredients: tejszin. No text, no watermark, no logo, no brand packaging, no people, no hands."
